"Muestra" "Descripcion" "Anio" "TipoAccidente" "Cantidad"
"2660" "Comunal" "PUERTO MONTT" 2011 "Choque" 271
"2661" "Comunal" "CALBUCO" 2010 "Choque" 0
"2662" "Comunal" "CALBUCO" 2011 "Choque" 2
"2663" "Comunal" "COCHAMO" 2010 "Choque" 0
"2664" "Comunal" "COCHAMO" 2011 "Choque" 0
"2665" "Comunal" "FRESIA" 2010 "Choque" 4
"2666" "Comunal" "FRESIA" 2011 "Choque" 7
"2667" "Comunal" "FRUTILLAR" 2010 "Choque" 10
"2668" "Comunal" "FRUTILLAR" 2011 "Choque" 23
"2669" "Comunal" "LOS MUERMOS" 2010 "Choque" 15
"2670" "Comunal" "LOS MUERMOS" 2011 "Choque" 4
"2671" "Comunal" "LLANQUIHUE" 2010 "Choque" 1
"2672" "Comunal" "LLANQUIHUE" 2011 "Choque" 13
"2673" "Comunal" "MAULLIN" 2010 "Choque" 2
"2674" "Comunal" "MAULLIN" 2011 "Choque" 3
"2675" "Comunal" "PUERTO VARAS" 2010 "Choque" 18
"2676" "Comunal" "PUERTO VARAS" 2011 "Choque" 25
"2677" "Comunal" "CASTRO" 2010 "Choque" 104
"2678" "Comunal" "CASTRO" 2011 "Choque" 80
"2679" "Comunal" "ANCUD" 2010 "Choque" 33
"2680" "Comunal" "ANCUD" 2011 "Choque" 47
"2681" "Comunal" "CHONCHI" 2010 "Choque" 4
"2682" "Comunal" "CHONCHI" 2011 "Choque" 3
"2683" "Comunal" "CURACO DE VELEZ" 2010 "Choque" 2
"2684" "Comunal" "CURACO DE VELEZ" 2011 "Choque" 5
"2685" "Comunal" "DALCAHUE" 2010 "Choque" 6
"2686" "Comunal" "DALCAHUE" 2011 "Choque" 3
"2687" "Comunal" "PUQUELDON" 2010 "Choque" 1
"2688" "Comunal" "PUQUELDON" 2011 "Choque" 0
"2689" "Comunal" "QUEILEN" 2010 "Choque" 0
"2690" "Comunal" "QUEILEN" 2011 "Choque" 0
"2691" "Comunal" "QUELLON" 2010 "Choque" 37
"2692" "Comunal" "QUELLON" 2011 "Choque" 18
"2693" "Comunal" "QUEMCHI" 2010 "Choque" 0
"2694" "Comunal" "QUEMCHI" 2011 "Choque" 2
"2695" "Comunal" "QUINCHAO" 2010 "Choque" 0
"2696" "Comunal" "QUINCHAO" 2011 "Choque" 0
"2697" "Comunal" "OSORNO" 2010 "Choque" 88
"2698" "Comunal" "OSORNO" 2011 "Choque" 172
"2699" "Comunal" "PUERTO OCTAY" 2010 "Choque" 4
"2700" "Comunal" "PUERTO OCTAY" 2011 "Choque" 7
"2701" "Comunal" "PURRANQUE" 2010 "Choque" 8
"2702" "Comunal" "PURRANQUE" 2011 "Choque" 13
"2703" "Comunal" "PUYEHUE" 2010 "Choque" 3
"2704" "Comunal" "PUYEHUE" 2011 "Choque" 2
"2705" "Comunal" "RIO NEGRO" 2010 "Choque" 15
"2706" "Comunal" "RIO NEGRO" 2011 "Choque" 14
"2707" "Comunal" "SAN JUAN DE LA COSTA" 2010 "Choque" 0
"2708" "Comunal" "SAN JUAN DE LA COSTA" 2011 "Choque" 8
"2709" "Comunal" "SAN PABLO" 2010 "Choque" 2
"2710" "Comunal" "SAN PABLO" 2011 "Choque" 10
"2711" "Comunal" "CHAITEN" 2010 "Choque" 0
"2712" "Comunal" "CHAITEN" 2011 "Choque" 1
"2713" "Comunal" "FUTALEUFU" 2010 "Choque" 0
"2714" "Comunal" "FUTALEUFU" 2011 "Choque" 1
"2715" "Comunal" "HUALAIHUE" 2010 "Choque" 2
"2716" "Comunal" "HUALAIHUE" 2011 "Choque" 4
"2717" "Comunal" "PALENA" 2010 "Choque" 2
"2718" "Comunal" "PALENA" 2011 "Choque" 2
"2719" "Regional" "XI Región de Aysén" 2010 "Choque" 188
"2720" "Regional" "XI Región de Aysén" 2011 "Choque" 169
"2721" "Comunal" "COIHAIQUE" 2010 "Choque" 166
"2722" "Comunal" "COIHAIQUE" 2011 "Choque" 161
"2723" "Comunal" "LAGO VERDE" 2010 "Choque" 1
"2724" "Comunal" "LAGO VERDE" 2011 "Choque" 0
"2725" "Comunal" "AISEN" 2010 "Choque" 11
"2726" "Comunal" "AISEN" 2011 "Choque" 3
"2727" "Comunal" "CISNES" 2010 "Choque" 2
"2728" "Comunal" "CISNES" 2011 "Choque" 2
"2729" "Comunal" "COCHRANE" 2010 "Choque" 3
"2730" "Comunal" "COCHRANE" 2011 "Choque" 3
"2731" "Comunal" "O'Higgins" 2010 "Choque" 0
"2732" "Comunal" "O'Higgins" 2011 "Choque" 0
"2733" "Comunal" "TORTEL" 2010 "Choque" 0
"2734" "Comunal" "TORTEL" 2011 "Choque" 0
"2735" "Comunal" "CHILE CHICO" 2010 "Choque" 1
"2736" "Comunal" "CHILE CHICO" 2011 "Choque" 0
"2737" "Comunal" "RIO IBANEZ" 2010 "Choque" 4
"2738" "Comunal" "RIO IBANEZ" 2011 "Choque" 0
"2739" "Regional" "XII Región de Magallanes" 2010 "Choque" 400
"2740" "Regional" "XII Región de Magallanes" 2011 "Choque" 329
"2741" "Comunal" "PUNTA ARENAS" 2010 "Choque" 339
"2742" "Comunal" "PUNTA ARENAS" 2011 "Choque" 265
"2743" "Comunal" "LAGUNA BLANCA" 2010 "Choque" 0
"2744" "Comunal" "LAGUNA BLANCA" 2011 "Choque" 1
"2745" "Comunal" "SAN GREGORIO" 2010 "Choque" 0
"2746" "Comunal" "SAN GREGORIO" 2011 "Choque" 0
"2747" "Comunal" "CABO DE HORNOS" 2010 "Choque" 0
"2748" "Comunal" "CABO DE HORNOS" 2011 "Choque" 0
"2749" "Comunal" "PORVENIR" 2010 "Choque" 0
"2750" "Comunal" "PORVENIR" 2011 "Choque" 3
"2751" "Comunal" "PRIMAVERA" 2010 "Choque" 0
"2752" "Comunal" "PRIMAVERA" 2011 "Choque" 0
"2753" "Comunal" "TIMAUKEL" 2010 "Choque" 0
"2754" "Comunal" "TIMAUKEL" 2011 "Choque" 0
"2755" "Comunal" "NATALES" 2010 "Choque" 61
"2756" "Comunal" "NATALES" 2011 "Choque" 59
"2757" "Comunal" "TORRES DEL PAINE" 2010 "Choque" 0
"2758" "Comunal" "TORRES DEL PAINE" 2011 "Choque" 1
"2759" "Regional" "Región Metropolitana" 2010 "Choque" 4797
"2760" "Regional" "Región Metropolitana" 2011 "Choque" 5353
"2761" "Comunal" "SANTIAGO" 2010 "Choque" 654
"2762" "Comunal" "SANTIAGO" 2011 "Choque" 715
"2763" "Comunal" "CERRILLOS" 2010 "Choque" 54
"2764" "Comunal" "CERRILLOS" 2011 "Choque" 88
"2765" "Comunal" "CERRO NAVIA" 2010 "Choque" 56
"2766" "Comunal" "CERRO NAVIA" 2011 "Choque" 70
"2767" "Comunal" "CONCHALI" 2010 "Choque" 32
"2768" "Comunal" "CONCHALI" 2011 "Choque" 28
"2769" "Comunal" "EL BOSQUE" 2010 "Choque" 90
"2770" "Comunal" "EL BOSQUE" 2011 "Choque" 72
"2771" "Comunal" "ESTACION CENTRAL" 2010 "Choque" 65
"2772" "Comunal" "ESTACION CENTRAL" 2011 "Choque" 62
"2773" "Comunal" "HUECHURABA" 2010 "Choque" 50
"2774" "Comunal" "HUECHURABA" 2011 "Choque" 48
"2775" "Comunal" "INDEPENDENCIA" 2010 "Choque" 92
"2776" "Comunal" "INDEPENDENCIA" 2011 "Choque" 72
"2777" "Comunal" "LA CISTERNA" 2010 "Choque" 169
"2778" "Comunal" "LA CISTERNA" 2011 "Choque" 169
"2779" "Comunal" "LA FLORIDA" 2010 "Choque" 430
"2780" "Comunal" "LA FLORIDA" 2011 "Choque" 159
"2781" "Comunal" "LA GRANJA" 2010 "Choque" 23
"2782" "Comunal" "LA GRANJA" 2011 "Choque" 32
"2783" "Comunal" "LA PINTANA" 2010 "Choque" 26
"2784" "Comunal" "LA PINTANA" 2011 "Choque" 45
"2785" "Comunal" "LA REINA" 2010 "Choque" 20
"2786" "Comunal" "LA REINA" 2011 "Choque" 58
"2787" "Comunal" "LAS CONDES" 2010 "Choque" 153
"2788" "Comunal" "LAS CONDES" 2011 "Choque" 229
"2789" "Comunal" "LO BARNECHEA" 2010 "Choque" 81
"2790" "Comunal" "LO BARNECHEA" 2011 "Choque" 78
"2791" "Comunal" "LO ESPEJO" 2010 "Choque" 12
"2792" "Comunal" "LO ESPEJO" 2011 "Choque" 76
"2793" "Comunal" "LO PRADO" 2010 "Choque" 62
"2794" "Comunal" "LO PRADO" 2011 "Choque" 83
"2795" "Comunal" "MACUL" 2010 "Choque" 33
"2796" "Comunal" "MACUL" 2011 "Choque" 80
"2797" "Comunal" "MAIPU" 2010 "Choque" 464
"2798" "Comunal" "MAIPU" 2011 "Choque" 568
"2799" "Comunal" "NUNOA" 2010 "Choque" 265
"2800" "Comunal" "NUNOA" 2011 "Choque" 209
"2801" "Comunal" "P. AGUIRRE CERDA" 2010 "Choque" 23
"2802" "Comunal" "P. AGUIRRE CERDA" 2011 "Choque" 49
"2803" "Comunal" "PENALOLEN" 2010 "Choque" 59
"2804" "Comunal" "PENALOLEN" 2011 "Choque" 62
"2805" "Comunal" "PROVIDENCIA" 2010 "Choque" 26
"2806" "Comunal" "PROVIDENCIA" 2011 "Choque" 76
"2807" "Comunal" "PUDAHUEL" 2010 "Choque" 175
"2808" "Comunal" "PUDAHUEL" 2011 "Choque" 216
"2809" "Comunal" "QUILICURA" 2010 "Choque" 36
"2810" "Comunal" "QUILICURA" 2011 "Choque" 43
"2811" "Comunal" "QUINTA NORMAL" 2010 "Choque" 51
"2812" "Comunal" "QUINTA NORMAL" 2011 "Choque" 104
"2813" "Comunal" "RECOLETA" 2010 "Choque" 160
"2814" "Comunal" "RECOLETA" 2011 "Choque" 112
"2815" "Comunal" "RENCA" 2010 "Choque" 8
"2816" "Comunal" "RENCA" 2011 "Choque" 56
"2817" "Comunal" "SAN JOAQUIN" 2010 "Choque" 118
"2818" "Comunal" "SAN JOAQUIN" 2011 "Choque" 114
"2819" "Comunal" "SAN MIGUEL" 2010 "Choque" 97
"2820" "Comunal" "SAN MIGUEL" 2011 "Choque" 98
"2821" "Comunal" "SAN RAMON" 2010 "Choque" 16
"2822" "Comunal" "SAN RAMON" 2011 "Choque" 29
"2823" "Comunal" "VITACURA" 2010 "Choque" 182
"2824" "Comunal" "VITACURA" 2011 "Choque" 183
"2825" "Comunal" "PUENTE ALTO" 2010 "Choque" 235
"2826" "Comunal" "PUENTE ALTO" 2011 "Choque" 448
"2827" "Comunal" "PIRQUE" 2010 "Choque" 25
"2828" "Comunal" "PIRQUE" 2011 "Choque" 45
"2829" "Comunal" "SAN JOSE DE MAIPO" 2010 "Choque" 31
"2830" "Comunal" "SAN JOSE DE MAIPO" 2011 "Choque" 41
"2831" "Comunal" "COLINA" 2010 "Choque" 40
"2832" "Comunal" "COLINA" 2011 "Choque" 72
"2833" "Comunal" "LAMPA" 2010 "Choque" 15
"2834" "Comunal" "LAMPA" 2011 "Choque" 21
"2835" "Comunal" "TILTIL" 2010 "Choque" 10
"2836" "Comunal" "TILTIL" 2011 "Choque" 13
"2837" "Comunal" "SAN BERNARDO" 2010 "Choque" 52
"2838" "Comunal" "SAN BERNARDO" 2011 "Choque" 52
"2839" "Comunal" "BUIN" 2010 "Choque" 183
"2840" "Comunal" "BUIN" 2011 "Choque" 192
"2841" "Comunal" "CALERA DE TANGO" 2010 "Choque" 56
"2842" "Comunal" "CALERA DE TANGO" 2011 "Choque" 58
"2843" "Comunal" "PAINE" 2010 "Choque" 135
"2844" "Comunal" "PAINE" 2011 "Choque" 122
"2845" "Comunal" "MELIPILLA" 2010 "Choque" 11
"2846" "Comunal" "MELIPILLA" 2011 "Choque" 35
"2847" "Comunal" "ALHUE" 2010 "Choque" 0
"2848" "Comunal" "ALHUE" 2011 "Choque" 3
"2849" "Comunal" "CURACAVI" 2010 "Choque" 31
"2850" "Comunal" "CURACAVI" 2011 "Choque" 58
"2851" "Comunal" "MARIA PINTO" 2010 "Choque" 0
"2852" "Comunal" "MARIA PINTO" 2011 "Choque" 12
"2853" "Comunal" "SAN PEDRO" 2010 "Choque" 0
"2854" "Comunal" "SAN PEDRO" 2011 "Choque" 2
"2855" "Comunal" "TALAGANTE" 2010 "Choque" 77
"2856" "Comunal" "TALAGANTE" 2011 "Choque" 30
"2857" "Comunal" "EL MONTE" 2010 "Choque" 15
"2858" "Comunal" "EL MONTE" 2011 "Choque" 17
"2859" "Comunal" "ISLA DE MAIPO" 2010 "Choque" 20
"2860" "Comunal" "ISLA DE MAIPO" 2011 "Choque" 11
"2861" "Comunal" "PADRE HURTADO" 2010 "Choque" 29
"2862" "Comunal" "PADRE HURTADO" 2011 "Choque" 9
"2863" "Comunal" "PENAFLOR" 2010 "Choque" 50
"2864" "Comunal" "PENAFLOR" 2011 "Choque" 29
"2865" "Nacional" "Nacional" 2010 "Volcadura" 3629
"2866" "Nacional" "Nacional" 2011 "Volcadura" 3985
"2867" "Regional" "XV Región Arica y Parinacota" 2010 "Volcadura" 55
"2868" "Regional" "XV Región Arica y Parinacota" 2011 "Volcadura" 68
"2869" "Comunal" "ARICA" 2010 "Volcadura" 24
"2870" "Comunal" "ARICA" 2011 "Volcadura" 38
"2871" "Comunal" "CAMARONES" 2010 "Volcadura" 5
"2872" "Comunal" "CAMARONES" 2011 "Volcadura" 9
"2873" "Comunal" "PUTRE" 2010 "Volcadura" 26
"2874" "Comunal" "PUTRE" 2011 "Volcadura" 19
"2875" "Comunal" "GENERAL LAGOS" 2010 "Volcadura" 0
"2876" "Comunal" "GENERAL LAGOS" 2011 "Volcadura" 2
"2877" "Regional" "I Región de Tarapacá" 2010 "Volcadura" 158
"2878" "Regional" "I Región de Tarapacá" 2011 "Volcadura" 134
"2879" "Comunal" "IQUIQUE" 2010 "Volcadura" 22
"2880" "Comunal" "IQUIQUE" 2011 "Volcadura" 21
"2881" "Comunal" "CAMINA" 2010 "Volcadura" 0
"2882" "Comunal" "CAMINA" 2011 "Volcadura" 3
"2883" "Comunal" "COLCHANE" 2010 "Volcadura" 7
"2884" "Comunal" "COLCHANE" 2011 "Volcadura" 4
"2885" "Comunal" "HUARA" 2010 "Volcadura" 25
"2886" "Comunal" "HUARA" 2011 "Volcadura" 30
"2887" "Comunal" "PICA" 2010 "Volcadura" 25
"2888" "Comunal" "PICA" 2011 "Volcadura" 11
"2889" "Comunal" "POZO ALMONTE" 2010 "Volcadura" 57
"2890" "Comunal" "POZO ALMONTE" 2011 "Volcadura" 37
"2891" "Comunal" "ALTO HOSPICIO" 2010 "Volcadura" 22
"2892" "Comunal" "ALTO HOSPICIO" 2011 "Volcadura" 28
"2893" "Regional" "II Región de Antofagasta" 2010 "Volcadura" 199
"2894" "Regional" "II Región de Antofagasta" 2011 "Volcadura" 206
"2895" "Comunal" "ANTOFAGASTA" 2010 "Volcadura" 54
"2896" "Comunal" "ANTOFAGASTA" 2011 "Volcadura" 80
"2897" "Comunal" "MEJILLONES" 2010 "Volcadura" 13
"2898" "Comunal" "MEJILLONES" 2011 "Volcadura" 16
"2899" "Comunal" "SIERRA GORDA" 2010 "Volcadura" 23
"2900" "Comunal" "SIERRA GORDA" 2011 "Volcadura" 15
"2901" "Comunal" "TALTAL" 2010 "Volcadura" 41
"2902" "Comunal" "TALTAL" 2011 "Volcadura" 27
"2903" "Comunal" "CALAMA" 2010 "Volcadura" 32
"2904" "Comunal" "CALAMA" 2011 "Volcadura" 16
"2905" "Comunal" "OLLAGUE" 2010 "Volcadura" 0
"2906" "Comunal" "OLLAGUE" 2011 "Volcadura" 3
"2907" "Comunal" "SAN PEDRO ATACAMA" 2010 "Volcadura" 5
"2908" "Comunal" "SAN PEDRO ATACAMA" 2011 "Volcadura" 6
"2909" "Comunal" "TOCOPILLA" 2010 "Volcadura" 20
"2910" "Comunal" "TOCOPILLA" 2011 "Volcadura" 26
"2911" "Comunal" "MARIA ELENA" 2010 "Volcadura" 11
"2912" "Comunal" "MARIA ELENA" 2011 "Volcadura" 17
"2913" "Regional" "III Región de Atacama" 2010 "Volcadura" 124
"2914" "Regional" "III Región de Atacama" 2011 "Volcadura" 161
"2915" "Comunal" "COPIAPO" 2010 "Volcadura" 33
"2916" "Comunal" "COPIAPO" 2011 "Volcadura" 33
"2917" "Comunal" "CALDERA" 2010 "Volcadura" 2
"2918" "Comunal" "CALDERA" 2011 "Volcadura" 4
"2919" "Comunal" "TIERRA AMARILLA" 2010 "Volcadura" 1
"2920" "Comunal" "TIERRA AMARILLA" 2011 "Volcadura" 4
"2921" "Comunal" "CHANARAL" 2010 "Volcadura" 20
"2922" "Comunal" "CHANARAL" 2011 "Volcadura" 27
"2923" "Comunal" "DIEGO DE ALMAGRO" 2010 "Volcadura" 22
"2924" "Comunal" "DIEGO DE ALMAGRO" 2011 "Volcadura" 21
"2925" "Comunal" "VALLENAR" 2010 "Volcadura" 32
"2926" "Comunal" "VALLENAR" 2011 "Volcadura" 48
"2927" "Comunal" "ALTO DEL CARMEN" 2010 "Volcadura" 5
"2928" "Comunal" "ALTO DEL CARMEN" 2011 "Volcadura" 3
"2929" "Comunal" "FREIRINA" 2010 "Volcadura" 4
"2930" "Comunal" "FREIRINA" 2011 "Volcadura" 13
"2931" "Comunal" "HUASCO" 2010 "Volcadura" 5
"2932" "Comunal" "HUASCO" 2011 "Volcadura" 8
"2933" "Regional" "IV Región de Coquimbo" 2010 "Volcadura" 213
"2934" "Regional" "IV Región de Coquimbo" 2011 "Volcadura" 218
"2935" "Comunal" "LA SERENA" 2010 "Volcadura" 56
"2936" "Comunal" "LA SERENA" 2011 "Volcadura" 59
"2937" "Comunal" "COQUIMBO" 2010 "Volcadura" 29
"2938" "Comunal" "COQUIMBO" 2011 "Volcadura" 28
"2939" "Comunal" "ANDACOLLO" 2010 "Volcadura" 2
"2940" "Comunal" "ANDACOLLO" 2011 "Volcadura" 1
"2941" "Comunal" "LA HIGUERA" 2010 "Volcadura" 2
"2942" "Comunal" "LA HIGUERA" 2011 "Volcadura" 11
"2943" "Comunal" "PAIGUANO" 2010 "Volcadura" 4
"2944" "Comunal" "PAIGUANO" 2011 "Volcadura" 3
"2945" "Comunal" "VICUNA" 2010 "Volcadura" 15
"2946" "Comunal" "VICUNA" 2011 "Volcadura" 15
"2947" "Comunal" "ILLAPEL" 2010 "Volcadura" 13
"2948" "Comunal" "ILLAPEL" 2011 "Volcadura" 9
"2949" "Comunal" "CANELA" 2010 "Volcadura" 7
"2950" "Comunal" "CANELA" 2011 "Volcadura" 7
"2951" "Comunal" "LOS VILOS" 2010 "Volcadura" 12
"2952" "Comunal" "LOS VILOS" 2011 "Volcadura" 21
"2953" "Comunal" "SALAMANCA" 2010 "Volcadura" 5
"2954" "Comunal" "SALAMANCA" 2011 "Volcadura" 0
"2955" "Comunal" "OVALLE" 2010 "Volcadura" 49
"2956" "Comunal" "OVALLE" 2011 "Volcadura" 48
"2957" "Comunal" "COMBARBALA" 2010 "Volcadura" 5
"2958" "Comunal" "COMBARBALA" 2011 "Volcadura" 5
"2959" "Comunal" "MONTE PATRIA" 2010 "Volcadura" 11
"2960" "Comunal" "MONTE PATRIA" 2011 "Volcadura" 8
"2961" "Comunal" "PUNITAQUI" 2010 "Volcadura" 2
"2962" "Comunal" "PUNITAQUI" 2011 "Volcadura" 1
"2963" "Comunal" "RIO HURTADO" 2010 "Volcadura" 1
"2964" "Comunal" "RIO HURTADO" 2011 "Volcadura" 2
"2965" "Regional" "V Región de Valparaíso" 2010 "Volcadura" 402
"2966" "Regional" "V Región de Valparaíso" 2011 "Volcadura" 415
"2967" "Comunal" "VALPARAISO" 2010 "Volcadura" 41
"2968" "Comunal" "VALPARAISO" 2011 "Volcadura" 29
"2969" "Comunal" "CASABLANCA" 2010 "Volcadura" 32
"2970" "Comunal" "CASABLANCA" 2011 "Volcadura" 37
"2971" "Comunal" "CONCON" 2010 "Volcadura" 6
"2972" "Comunal" "CONCON" 2011 "Volcadura" 14
"2973" "Comunal" "PUCHUNCAVI" 2010 "Volcadura" 14
"2974" "Comunal" "PUCHUNCAVI" 2011 "Volcadura" 15
"2975" "Comunal" "QUILPUE" 2010 "Volcadura" 23
"2976" "Comunal" "QUILPUE" 2011 "Volcadura" 37
"2977" "Comunal" "QUINTERO" 2010 "Volcadura" 11
"2978" "Comunal" "QUINTERO" 2011 "Volcadura" 10
"2979" "Comunal" "VILLA ALEMANA" 2010 "Volcadura" 5
"2980" "Comunal" "VILLA ALEMANA" 2011 "Volcadura" 8
"2981" "Comunal" "VINA DEL MAR" 2010 "Volcadura" 28
"2982" "Comunal" "VINA DEL MAR" 2011 "Volcadura" 25
"2983" "Comunal" "ISLA DE PASCUA" 2010 "Volcadura" 13
"2984" "Comunal" "ISLA DE PASCUA" 2011 "Volcadura" 14
"2985" "Comunal" "LOS ANDES" 2010 "Volcadura" 21
"2986" "Comunal" "LOS ANDES" 2011 "Volcadura" 20
"2987" "Comunal" "CALLE LARGA" 2010 "Volcadura" 5
"2988" "Comunal" "CALLE LARGA" 2011 "Volcadura" 10
"2989" "Comunal" "RINCONADA" 2010 "Volcadura" 0
"2990" "Comunal" "RINCONADA" 2011 "Volcadura" 2
"2991" "Comunal" "SAN ESTEBAN" 2010 "Volcadura" 13
"2992" "Comunal" "SAN ESTEBAN" 2011 "Volcadura" 2
"2993" "Comunal" "LA LIGUA" 2010 "Volcadura" 10
"2994" "Comunal" "LA LIGUA" 2011 "Volcadura" 12
"2995" "Comunal" "CABILDO" 2010 "Volcadura" 6
"2996" "Comunal" "CABILDO" 2011 "Volcadura" 9
"2997" "Comunal" "PAPUDO" 2010 "Volcadura" 6
"2998" "Comunal" "PAPUDO" 2011 "Volcadura" 0
"2999" "Comunal" "PETORCA" 2010 "Volcadura" 4
"3000" "Comunal" "PETORCA" 2011 "Volcadura" 2
"3001" "Comunal" "ZAPALLAR" 2010 "Volcadura" 9
"3002" "Comunal" "ZAPALLAR" 2011 "Volcadura" 13
"3003" "Comunal" "QUILLOTA" 2010 "Volcadura" 14
"3004" "Comunal" "QUILLOTA" 2011 "Volcadura" 10
"3005" "Comunal" "CALERA" 2010 "Volcadura" 8
"3006" "Comunal" "CALERA" 2011 "Volcadura" 9
"3007" "Comunal" "HIJUELAS" 2010 "Volcadura" 5
"3008" "Comunal" "HIJUELAS" 2011 "Volcadura" 8
"3009" "Comunal" "LA CRUZ" 2010 "Volcadura" 4
"3010" "Comunal" "LA CRUZ" 2011 "Volcadura" 2
"3011" "Comunal" "LIMACHE" 2010 "Volcadura" 12
"3012" "Comunal" "LIMACHE" 2011 "Volcadura" 8
"3013" "Comunal" "NOGALES" 2010 "Volcadura" 10
"3014" "Comunal" "NOGALES" 2011 "Volcadura" 14
"3015" "Comunal" "OLMUE" 2010 "Volcadura" 11
"3016" "Comunal" "OLMUE" 2011 "Volcadura" 13
"3017" "Comunal" "SAN ANTONIO" 2010 "Volcadura" 36
"3018" "Comunal" "SAN ANTONIO" 2011 "Volcadura" 35
"3019" "Comunal" "ALGARROBO" 2010 "Volcadura" 1
"3020" "Comunal" "ALGARROBO" 2011 "Volcadura" 9
"3021" "Comunal" "CARTAGENA" 2010 "Volcadura" 15
"3022" "Comunal" "CARTAGENA" 2011 "Volcadura" 9
"3023" "Comunal" "EL QUISCO" 2010 "Volcadura" 0
"3024" "Comunal" "EL QUISCO" 2011 "Volcadura" 0
"3025" "Comunal" "EL TABO" 2010 "Volcadura" 0
"3026" "Comunal" "EL TABO" 2011 "Volcadura" 1
"3027" "Comunal" "SANTO DOMINGO" 2010 "Volcadura" 4
"3028" "Comunal" "SANTO DOMINGO" 2011 "Volcadura" 4
"3029" "Comunal" "SAN FELIPE" 2010 "Volcadura" 8
"3030" "Comunal" "SAN FELIPE" 2011 "Volcadura" 16
"3031" "Comunal" "CATEMU" 2010 "Volcadura" 4
"3032" "Comunal" "CATEMU" 2011 "Volcadura" 5
"3033" "Comunal" "LLAILLAY" 2010 "Volcadura" 17
"3034" "Comunal" "LLAILLAY" 2011 "Volcadura" 5
"3035" "Comunal" "PANQUEHUE" 2010 "Volcadura" 0
"3036" "Comunal" "PANQUEHUE" 2011 "Volcadura" 3
"3037" "Comunal" "PUTAENDO" 2010 "Volcadura" 3
"3038" "Comunal" "PUTAENDO" 2011 "Volcadura" 3
"3039" "Comunal" "SANTA MARIA" 2010 "Volcadura" 3
"3040" "Comunal" "SANTA MARIA" 2011 "Volcadura" 2
"3041" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2010 "Volcadura" 239
"3042" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2011 "Volcadura" 234
"3043" "Comunal" "RANCAGUA" 2010 "Volcadura" 42
"3044" "Comunal" "RANCAGUA" 2011 "Volcadura" 54
"3045" "Comunal" "CODEGUA" 2010 "Volcadura" 1
"3046" "Comunal" "CODEGUA" 2011 "Volcadura" 3
"3047" "Comunal" "COINCO" 2010 "Volcadura" 2
"3048" "Comunal" "COINCO" 2011 "Volcadura" 1
"3049" "Comunal" "COLTAUCO" 2010 "Volcadura" 1
"3050" "Comunal" "COLTAUCO" 2011 "Volcadura" 0
"3051" "Comunal" "DONIHUE" 2010 "Volcadura" 0
"3052" "Comunal" "DONIHUE" 2011 "Volcadura" 0
"3053" "Comunal" "GRANEROS" 2010 "Volcadura" 16
"3054" "Comunal" "GRANEROS" 2011 "Volcadura" 11
"3055" "Comunal" "LAS CABRAS" 2010 "Volcadura" 10
"3056" "Comunal" "LAS CABRAS" 2011 "Volcadura" 8
"3057" "Comunal" "MACHALI" 2010 "Volcadura" 21
"3058" "Comunal" "MACHALI" 2011 "Volcadura" 17
"3059" "Comunal" "MALLOA" 2010 "Volcadura" 7
"3060" "Comunal" "MALLOA" 2011 "Volcadura" 10
"3061" "Comunal" "MOSTAZAL" 2010 "Volcadura" 1
"3062" "Comunal" "MOSTAZAL" 2011 "Volcadura" 8
"3063" "Comunal" "OLIVAR" 2010 "Volcadura" 1
"3064" "Comunal" "OLIVAR" 2011 "Volcadura" 3
"3065" "Comunal" "PEUMO" 2010 "Volcadura" 2
"3066" "Comunal" "PEUMO" 2011 "Volcadura" 4
"3067" "Comunal" "PICHIDEGUA" 2010 "Volcadura" 3
"3068" "Comunal" "PICHIDEGUA" 2011 "Volcadura" 2
"3069" "Comunal" "QUINTA DE TILCOCO" 2010 "Volcadura" 1
"3070" "Comunal" "QUINTA DE TILCOCO" 2011 "Volcadura" 1
"3071" "Comunal" "RENGO" 2010 "Volcadura" 13
"3072" "Comunal" "RENGO" 2011 "Volcadura" 15
"3073" "Comunal" "REQUINOA" 2010 "Volcadura" 11
"3074" "Comunal" "REQUINOA" 2011 "Volcadura" 8
"3075" "Comunal" "SAN VICENTE" 2010 "Volcadura" 8
"3076" "Comunal" "SAN VICENTE" 2011 "Volcadura" 9
"3077" "Comunal" "PICHILEMU" 2010 "Volcadura" 9
"3078" "Comunal" "PICHILEMU" 2011 "Volcadura" 9
"3079" "Comunal" "LA ESTRELLA" 2010 "Volcadura" 1
"3080" "Comunal" "LA ESTRELLA" 2011 "Volcadura" 0
"3081" "Comunal" "LITUECHE" 2010 "Volcadura" 9
"3082" "Comunal" "LITUECHE" 2011 "Volcadura" 12
"3083" "Comunal" "MARCHIHUE" 2010 "Volcadura" 6
"3084" "Comunal" "MARCHIHUE" 2011 "Volcadura" 7
"3085" "Comunal" "NAVIDAD" 2010 "Volcadura" 3
"3086" "Comunal" "NAVIDAD" 2011 "Volcadura" 0
"3087" "Comunal" "PAREDONES" 2010 "Volcadura" 11
"3088" "Comunal" "PAREDONES" 2011 "Volcadura" 12
"3089" "Comunal" "SAN FERNANDO" 2010 "Volcadura" 10
"3090" "Comunal" "SAN FERNANDO" 2011 "Volcadura" 7
